cell_id,zone_id,stratum,include,x0,x1,y0,y1,img_path,strata_score,black_frac,stratum_auto
makenzijeva_r01_c14,1,,0,193,207,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c15,1,,0,208,222,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c16,1,,0,223,237,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c17,1,,0,238,252,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c18,1,3,1,253,266,1,32,./images/makenzijeva.jpeg,0.1608109146138565,0.8616071428571429,3
makenzijeva_r01_c19,1,,0,267,281,1,32,./images/makenzijeva.jpeg,-inf,0.9770833333333333,
makenzijeva_r01_c20,1,,0,282,296,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c21,1,,0,297,311,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c22,1,,0,312,326,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c23,1,,0,327,340,1,32,./images/makenzijeva.jpeg,-inf,0.9732142857142857,
makenzijeva_r01_c24,1,,0,341,355,1,32,./images/makenzijeva.jpeg,-inf,0.9875,
makenzijeva_r01_c25,1,,0,356,370,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c26,1,,0,371,385,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c27,1,,0,386,400,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c28,1,,0,401,415,1,32,./images/makenzijeva.jpeg,-inf,0.93125,
makenzijeva_r01_c29,1,,0,416,429,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c30,1,,0,430,444,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c31,1,,0,445,459,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c32,1,,0,460,474,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c33,1,,0,475,489,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c34,1,,0,490,504,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c35,1,,0,505,518,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c36,1,,0,519,533,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c37,1,,0,534,548,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c38,1,,0,549,563,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c39,1,,0,564,578,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r01_c40,1,,0,579,593,1,32,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c01,1,,0,1,14,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c02,1,,0,15,29,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c03,1,,0,30,44,33,65,./images/makenzijeva.jpeg,-inf,0.9515151515151515,
makenzijeva_r02_c04,1,2,1,45,59,33,65,./images/makenzijeva.jpeg,0.2559499707045107,0.7555555555555555,2
makenzijeva_r02_c05,1,3,1,60,74,33,65,./images/makenzijeva.jpeg,0.24058486333655665,0.8848484848484849,3
makenzijeva_r02_c06,1,3,1,75,88,33,65,./images/makenzijeva.jpeg,0.1499804921086278,0.6385281385281385,3
makenzijeva_r02_c07,1,3,1,89,103,33,65,./images/makenzijeva.jpeg,0.17314561234127823,0.3090909090909091,3
makenzijeva_r02_c08,1,,0,104,118,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c09,1,,0,119,133,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c10,1,,0,134,148,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c11,1,,0,149,163,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c12,1,,0,164,177,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c13,1,,0,178,192,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c14,1,,0,193,207,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c15,1,,0,208,222,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c16,1,,0,223,237,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c17,1,,0,238,252,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c18,1,,0,253,266,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c19,1,,0,267,281,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c20,1,,0,282,296,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c21,1,,0,297,311,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c22,1,,0,312,326,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c23,1,,0,327,340,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c24,1,,0,341,355,33,65,./images/makenzijeva.jpeg,-inf,0.9696969696969697,
makenzijeva_r02_c25,1,,0,356,370,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c26,1,,0,371,385,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c27,1,,0,386,400,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c28,1,,0,401,415,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c29,1,,0,416,429,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c30,1,,0,430,444,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c31,1,,0,445,459,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c32,1,,0,460,474,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c33,1,,0,475,489,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c34,1,,0,490,504,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c35,1,,0,505,518,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c36,1,,0,519,533,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c37,1,,0,534,548,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c38,1,,0,549,563,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c39,1,,0,564,578,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r02_c40,1,,0,579,593,33,65,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c01,1,,0,1,14,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c02,1,,0,15,29,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c03,1,,0,30,44,66,98,./images/makenzijeva.jpeg,-inf,0.9959595959595959,
makenzijeva_r03_c04,1,3,1,45,59,66,98,./images/makenzijeva.jpeg,0.20567235729109817,0.8848484848484849,3
makenzijeva_r03_c05,1,,0,60,74,66,98,./images/makenzijeva.jpeg,-inf,0.9717171717171718,
makenzijeva_r03_c06,1,3,1,75,88,66,98,./images/makenzijeva.jpeg,0.06524098321002858,0.7424242424242424,3
makenzijeva_r03_c07,1,,0,89,103,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c08,1,,0,104,118,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c09,1,,0,119,133,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c10,1,,0,134,148,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c11,1,,0,149,163,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c12,1,,0,164,177,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c13,1,,0,178,192,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c14,1,,0,193,207,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c15,1,,0,208,222,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c16,1,,0,223,237,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c17,1,,0,238,252,66,98,./images/makenzijeva.jpeg,-inf,0.9757575757575757,
makenzijeva_r03_c18,1,,0,253,266,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c19,1,,0,267,281,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c20,1,,0,282,296,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c21,1,,0,297,311,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c22,1,,0,312,326,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c23,1,,0,327,340,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c24,1,,0,341,355,66,98,./images/makenzijeva.jpeg,-inf,0.9797979797979798,
makenzijeva_r03_c25,1,,0,356,370,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c26,1,,0,371,385,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c27,1,,0,386,400,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c28,1,,0,401,415,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c29,1,,0,416,429,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c30,1,,0,430,444,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c31,1,,0,445,459,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c32,1,,0,460,474,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c33,1,,0,475,489,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c34,1,,0,490,504,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c35,1,,0,505,518,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c36,1,,0,519,533,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c37,1,,0,534,548,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c38,1,,0,549,563,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c39,1,,0,564,578,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r03_c40,1,,0,579,593,66,98,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c01,1,,0,1,14,99,131,./images/makenzijeva.jpeg,-inf,0.9783549783549783,
makenzijeva_r04_c02,1,,0,15,29,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c03,1,,0,30,44,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c04,1,,0,45,59,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c05,1,3,1,60,74,99,131,./images/makenzijeva.jpeg,0.11109425483771534,0.8,3
makenzijeva_r04_c06,1,3,1,75,88,99,131,./images/makenzijeva.jpeg,0.06831931053758387,0.47835497835497837,3
makenzijeva_r04_c07,1,,0,89,103,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c08,1,,0,104,118,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c09,1,,0,119,133,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c10,1,,0,134,148,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c11,1,,0,149,163,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c12,1,,0,164,177,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c13,1,,0,178,192,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c14,1,,0,193,207,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c15,1,,0,208,222,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c16,1,,0,223,237,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c17,1,,0,238,252,99,131,./images/makenzijeva.jpeg,-inf,0.9151515151515152,
makenzijeva_r04_c18,1,,0,253,266,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c19,1,,0,267,281,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c20,1,,0,282,296,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c21,1,,0,297,311,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c22,1,,0,312,326,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c23,1,,0,327,340,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c24,1,,0,341,355,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c25,1,,0,356,370,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c26,1,,0,371,385,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c27,1,,0,386,400,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c28,1,,0,401,415,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c29,1,,0,416,429,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c30,1,,0,430,444,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c31,1,,0,445,459,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c32,1,,0,460,474,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c33,1,,0,475,489,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c34,1,,0,490,504,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c35,1,,0,505,518,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c36,1,,0,519,533,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c37,1,,0,534,548,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c38,1,,0,549,563,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r04_c39,1,,0,564,578,99,131,./images/makenzijeva.jpeg,-inf,0.9919191919191919,
makenzijeva_r04_c40,1,,0,579,593,99,131,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c01,1,,0,1,14,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c02,1,,0,15,29,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c03,1,,0,30,44,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c04,1,,0,45,59,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c05,1,,0,60,74,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c06,1,,0,75,88,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c07,1,,0,89,103,132,163,./images/makenzijeva.jpeg,-inf,0.91875,
makenzijeva_r05_c08,1,,0,104,118,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c09,1,,0,119,133,132,163,./images/makenzijeva.jpeg,-inf,0.9125,
makenzijeva_r05_c10,1,,0,134,148,132,163,./images/makenzijeva.jpeg,-inf,0.975,
makenzijeva_r05_c11,1,,0,149,163,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c12,1,,0,164,177,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c13,1,,0,178,192,132,163,./images/makenzijeva.jpeg,-inf,0.9666666666666667,
makenzijeva_r05_c14,1,,0,193,207,132,163,./images/makenzijeva.jpeg,-inf,0.9770833333333333,
makenzijeva_r05_c15,1,,0,208,222,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c16,1,,0,223,237,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c17,1,,0,238,252,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c18,1,,0,253,266,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c19,1,,0,267,281,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c20,1,,0,282,296,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c21,1,,0,297,311,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c22,1,,0,312,326,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c23,1,,0,327,340,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c24,1,,0,341,355,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c25,1,,0,356,370,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c26,1,,0,371,385,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c27,1,,0,386,400,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c28,1,,0,401,415,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c29,1,,0,416,429,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c30,1,,0,430,444,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c31,1,,0,445,459,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c32,1,,0,460,474,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c33,1,,0,475,489,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c34,1,,0,490,504,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c35,1,,0,505,518,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c36,1,,0,519,533,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c37,1,,0,534,548,132,163,./images/makenzijeva.jpeg,-inf,0.9875,
makenzijeva_r05_c38,1,,0,549,563,132,163,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r05_c39,1,,0,564,578,132,163,./images/makenzijeva.jpeg,-inf,0.96875,
makenzijeva_r05_c40,1,,0,579,593,132,163,./images/makenzijeva.jpeg,-inf,0.9520833333333333,
makenzijeva_r06_c01,1,,0,1,14,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c02,1,,0,15,29,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c03,1,,0,30,44,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c04,1,,0,45,59,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c05,1,,0,60,74,164,196,./images/makenzijeva.jpeg,-inf,0.997979797979798,
makenzijeva_r06_c06,1,,0,75,88,164,196,./images/makenzijeva.jpeg,-inf,0.9935064935064936,
makenzijeva_r06_c07,1,,0,89,103,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c08,1,3,1,104,118,164,196,./images/makenzijeva.jpeg,0.2527723066662408,0.8505050505050505,3
makenzijeva_r06_c09,1,,0,119,133,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c10,1,,0,134,148,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c11,1,,0,149,163,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c12,1,,0,164,177,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c13,1,,0,178,192,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c14,1,,0,193,207,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c15,1,,0,208,222,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c16,1,,0,223,237,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c17,1,,0,238,252,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c18,1,,0,253,266,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c19,1,,0,267,281,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c20,1,,0,282,296,164,196,./images/makenzijeva.jpeg,-inf,0.9878787878787879,
makenzijeva_r06_c21,1,,0,297,311,164,196,./images/makenzijeva.jpeg,-inf,0.9555555555555556,
makenzijeva_r06_c22,1,,0,312,326,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c23,1,,0,327,340,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c24,1,,0,341,355,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c25,1,,0,356,370,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c26,1,,0,371,385,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c27,1,,0,386,400,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c28,1,,0,401,415,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c29,1,3,1,416,429,164,196,./images/makenzijeva.jpeg,0.23261930783760232,0.8008658008658008,3
makenzijeva_r06_c30,1,3,1,430,444,164,196,./images/makenzijeva.jpeg,0.2341561188053674,0.8868686868686869,3
makenzijeva_r06_c31,1,,0,445,459,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c32,1,,0,460,474,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c33,1,,0,475,489,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c34,1,,0,490,504,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c35,1,,0,505,518,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c36,1,,0,519,533,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c37,1,,0,534,548,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c38,1,,0,549,563,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c39,1,,0,564,578,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r06_c40,1,,0,579,593,164,196,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c01,1,,0,1,14,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c02,1,,0,15,29,197,229,./images/makenzijeva.jpeg,-inf,0.9636363636363636,
makenzijeva_r07_c03,1,,0,30,44,197,229,./images/makenzijeva.jpeg,-inf,0.9232323232323232,
makenzijeva_r07_c04,1,,0,45,59,197,229,./images/makenzijeva.jpeg,-inf,0.9454545454545454,
makenzijeva_r07_c05,1,2,1,60,74,197,229,./images/makenzijeva.jpeg,0.2951058613352673,0.8181818181818182,2
makenzijeva_r07_c06,1,,0,75,88,197,229,./images/makenzijeva.jpeg,-inf,0.9134199134199135,
makenzijeva_r07_c07,1,,0,89,103,197,229,./images/makenzijeva.jpeg,-inf,0.9757575757575757,
makenzijeva_r07_c08,1,,0,104,118,197,229,./images/makenzijeva.jpeg,-inf,0.9959595959595959,
makenzijeva_r07_c09,1,,0,119,133,197,229,./images/makenzijeva.jpeg,-inf,0.9737373737373738,
makenzijeva_r07_c10,1,,0,134,148,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c11,1,,0,149,163,197,229,./images/makenzijeva.jpeg,-inf,0.9717171717171718,
makenzijeva_r07_c12,1,,0,164,177,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c13,1,,0,178,192,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c14,1,,0,193,207,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c15,1,,0,208,222,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c16,1,,0,223,237,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c17,1,,0,238,252,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c18,1,,0,253,266,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c19,1,,0,267,281,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c20,1,,0,282,296,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c21,1,,0,297,311,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c22,1,,0,312,326,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c23,1,,0,327,340,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c24,1,,0,341,355,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c25,1,,0,356,370,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c26,1,,0,371,385,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c27,1,,0,386,400,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c28,1,,0,401,415,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c29,1,,0,416,429,197,229,./images/makenzijeva.jpeg,-inf,0.9025974025974026,
makenzijeva_r07_c30,1,,0,430,444,197,229,./images/makenzijeva.jpeg,-inf,0.9878787878787879,
makenzijeva_r07_c31,1,,0,445,459,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c32,1,,0,460,474,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c33,1,,0,475,489,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c34,1,,0,490,504,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c35,1,,0,505,518,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c36,1,,0,519,533,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c37,1,,0,534,548,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c38,1,,0,549,563,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c39,1,,0,564,578,197,229,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r07_c40,1,,0,579,593,197,229,./images/makenzijeva.jpeg,-inf,0.9878787878787879,
makenzijeva_r08_c01,1,,0,1,14,230,262,./images/makenzijeva.jpeg,-inf,1.0,
makenzijeva_r08_c02,1,,0,15,29,230,262,./images/makenzijeva.jpeg,-inf,0.9050505050505051,
makenzijeva_r08_c03,1,2,1,30,44,230,262,./images/makenzijeva.jpeg,0.2963866555998041,0.5676767676767677,2
makenzijeva_r08_c04,1,2,1,45,59,230,262,./images/makenzijeva.jpeg,0.31224998241516166,0.5313131313131313,2
makenzijeva_r08_c05,1,1,1,60,74,230,262,./images/makenzijeva.jpeg,0.34439639598648203,0.18585858585858586,1
